STRID,LOC,STR,AGI,CON,INT,CHA,PER,AGE,SEX,HGT,LEV,PARTY,TAG1,TAG2,TRAIT1,TRAIT2,HP,SP,AC,SMG,BIGG,NRG,THROW,MELEE,SCOUT,REP,MED,THIEF,BAR,TAG1,TAG2,MONEY,ITEMS,HAND,MODEL,RACE,TATOO,HEAD,HEAD_SPECIAL,HEAD_OVERWRITE,CANT_LOOT,NAME1,NAME2
rafi07_bandit_Shot01,fight07_fight07,6,5,9,6,12,6,5,M,170,40,,,,,,125,,,100,100,0,105,120,16,0,100,60,0,,,0,"BANDANA.R,CAMOUFLAGE_SHIRT.G,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_12GA:17,STILETTO,SHOTGUN_BROTHER,BREAD,POTATOES,MEAT,MEAT,CIGARETTE,CIGARETTE",,man,Arab2,,Arab1,,,,Bandit,Работорговец
rafi07_bandit_Shot02,fight07_fight07,6,5,8,6,12,6,5,M,175,40,,,,,,125,,,100,100,0,105,120,16,0,100,60,0,,,0,"BANDANA.G,BIG_GOLD_CHAIN.G,CAMOUFLAGE_SHIRT.B,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_12GA:20,STILETTO,SHOTGUN_BROTHER,BREAD,CARROT,MEDIKIT_1,MEDIKIT_1,WILDGANJA",,man,Arab2,,Arab2,,,,Bandit,Работорговец
rafi07_bandit_Shot03,fight07_fight07,6,5,9,6,12,6,5,M,170,40,,,,,,125,,,100,100,0,105,120,16,0,100,60,0,,,0,"CAMOUFLAGE_SHIRT.G,CAMOUFLAGE_TROUSERS.G,BOOTS_LANDROVER.R,AMMO_12GA:22,STILETTO,SHOTGUN_BROTHER,CARROT,CARROT,POTATOES,MEAT,MEDIKIT_1,SURGEON_KIT,CIGARETTE",,man,Arab1,,Arab3,,,,Bandit,Работорговец
rafi07_bandit_Shot04,fight07_fight07,6,5,8,6,12,6,5,M,175,40,,,,,,125,,,100,100,0,105,120,16,0,100,60,0,,,0,"BANDANA.B,CAMOUFLAGE_SHIRT.R,CAMOUFLAGE_TROUSERS.G,BOOTS_LANDROVER.R,AMMO_12GA:24,STILETTO,SHOTGUN_BROTHER,BREAD,BREAD,POTATOES,MEAT,MEDIKIT_1,CIGARETTE,CIGARETTE,CIGARETTE",,man,Arab2,,Arab6,,,,Bandit,Работорговец
rafi07_bandit_BanditLeader,fight07_fight07,6,5,9,6,14,6,5,M,180,45,,,,,,175,,,120,120,0,123,140,18,0,400,78,0,,,0,"BERET.G,BIG_GOLD_CHAIN.R,CAMOUFLAGE_JACKET.R,CAMOUFLAGE_SHIRT.B,CAMOUFLAGE_TROUSERS.G,BOOTS_FOOTMAN.R,STILETTO,POTATOES,POTATOES,POTATOES,MEAT,MEAT,MEAT,MEDIKIT_1,SMG_FRET_SAW1,VODKA,CIGARETTE,AMMO_6MM_AP:25",,man,Arab1,,Arab4,,,,Bandit,Работорговец
rafi07_bandit_Oncoming,fight07_fight07,6,5,8,6,13,6,5,M,175,20,,,,,,100,,,90,90,0,96,86,15,0,100,51,0,,,0,"DOLLAR.R,CAMOUFLAGE_SHIRT.G,MILITARY_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_12GA:25,STILETTO,SHOTGUN_FRIEND,BREAD,BREAD,CARROT,POTATOES,MEAT,MEDIKIT_1,VODKA,CIGARETTE,CIGARETTE,CIGARETTE",,man,Arab1,,Arab5,,,,Bandit,Работорговец
rafi07_Woman01,fight07_fight07,6,5,5,6,8,6,5,F,170,25,,,,,,100,,,90,90,0,96,86,15,0,100,51,0,,,0,"HAIR4.B,TOPIC.G,LEATHER_TROUSERS.R,SHOES.R,BREAD,CARROT",,woman,White1,,WhiteWoman1,,,,Woman,Кошелка
rafi07_Woman02,fight07_fight07,6,5,6,6,8,6,5,F,165,25,,,,,,100,,,90,90,0,96,86,15,0,100,51,0,,,0,"HAIR1.R,TOPIC.B,LEATHER_TROUSERS.G,SHOES.G",,woman,White2,,WhiteWoman2,,,,Woman,Кошелка
rafi07_Woman03,fight07_fight07,6,5,5,6,8,6,5,F,160,25,,,,,,100,,,90,90,0,96,86,15,0,100,51,0,,,0,"HAIR1.G,LEATHER_SHORTS.G,POTATOES",,woman,White2,,WhiteWoman3,,,,Woman,Сладкая
rafi07_Woman04,fight07_fight07,6,5,7,6,8,6,5,F,170,25,,,,,,100,,,90,90,0,96,86,15,0,100,51,0,,,0,"HAIR1.B,SILVER_CHAIN.R,WHORE_SHIRT.R,LEATHER_SHORTS.B,SHOES.R,BREAD,POTATOES,WILDGANJA",,woman,White2,,WhiteWoman4,,,,Woman,Проститутка
rafi07_Woman05,fight07_fight07,6,5,6,6,9,6,5,F,165,35,,,,,,125,,,100,100,0,105,95,16,0,100,60,0,,,0,"HAIR2.R,WHORE_SHIRT.G,LEATHER_SHORTS.R,SHOES.G,CARROT",,woman,White1,,WhiteWoman5,,,,Woman,Сладкая
rafi07_Woman06,fight07_fight07,6,5,9,6,9,6,5,F,170,35,,,,,,125,,,100,100,0,105,95,16,0,100,60,0,,,0,"HAIR4.G,WHORE_SHIRT.B,LEATHER_TROUSERS.B,SHOES.B",,woman,White1,,WhiteWoman6,,,,Woman,Проститутка
rafi07_Woman07,fight07_fight07,6,5,9,6,7,6,5,F,165,35,,,,,,125,,,100,100,0,105,95,16,0,100,60,0,,,0,"HAIR4.R,LEATHER_TROUSERS.G,CARROT",,woman,White1,,WhiteWoman7,,,,Woman,Шалава
rafi07_Woman08,fight07_fight07,6,5,6,6,9,6,5,F,170,35,,,,,,125,,,100,100,0,105,95,16,0,100,60,0,,,0,"HAIR3.B,KNOT_SHIRT.R,LEATHER_TROUSERS.R,SHOES.G,BREAD",,woman,White1,,WhiteWoman1,,,,Woman,Маруха
rafi07_Woman09,fight07_fight07,6,5,8,6,8,6,5,F,175,35,,,,,,125,,,100,100,0,105,95,16,0,100,60,0,,,0,"HAIR3.G,KNOT_SHIRT.G,MEDIUM_SKIRT.R,SHOES.R,BREAD,CARROT",,woman,White2,,WhiteWoman2,,,,Woman,Шалава
rafi07_Woman10,fight07_fight07,6,5,5,6,9,6,5,F,160,45,,,,,,150,,,110,110,0,114,104,17,0,100,69,0,,,0,"HAIR3.R,KNOT_SHIRT.B,MEDIUM_SKIRT.G,SHOES.B,MEAT,WILDGANJA",,woman,White2,,WhiteWoman3,,,,Woman,Маруха
rafi07_Woman11,fight07_fight07,6,5,6,6,8,6,5,F,160,45,,,,,,150,,,110,110,0,114,104,17,0,100,69,0,,,0,"HAIR2.B,SILVER_CHAIN.R,TOPIC.G,LONG_SKIRT.G",,woman,White2,,WhiteWoman3,,,,Woman,Падшая
rafi07_Woman12,fight07_fight07,6,5,5,6,8,6,5,F,170,45,,,,,,150,,,110,110,0,114,104,17,0,100,69,0,,,0,"HAIR2.G,TOPIC.B,MINI_SKIRT.R,SHOES.G,BREAD,BREAD",,woman,White2,,WhiteWoman4,,,,Woman,Кошелка
rafi07_Woman13,fight07_fight07,6,5,7,6,8,6,5,F,165,45,,,,,,150,,,110,110,0,114,104,17,0,100,69,0,,,0,"HAIR2.R,MINI_SKIRT.G,SHOES.R,CARROT,CARROT",,woman,White1,,WhiteWoman5,,,,Woman,Падшая
rafi07_Woman14,fight07_fight07,6,5,8,6,7,6,5,F,160,45,,,,,,150,,,110,110,0,114,104,17,0,100,69,0,,,0,"HAIR1.B,KNOT_SHIRT.R,MINI_SKIRT.B,SHOES.B,CARROT,POTATOES",,woman,White1,,WhiteWoman6,,,,Woman,Кошелка
rafi07_Woman15,fight07_fight07,6,5,7,6,8,6,5,F,170,45,,,,,,150,,,110,110,0,114,104,17,0,100,69,0,,,0,"HAIR1.G,KNOT_SHIRT.G,LEATHER_TROUSERS.B,BREAD",,woman,White1,,WhiteWoman7,,,,Woman,Сладкая
rafi08_BanditLeader,fight08_fight08,7,8,9,8,13,8,5,M,165,35,,,,,,168,,,98,98,0,103,103,0,0,500,58,0,,,0,"POLICE_JACKET.B,CAMOUFLAGE_TROUSERS.R,BOOTS_COLONIST.R,AMMO_6MM:10,SAJ,THROWING_DAGGER,THROWING_DAGGER,PISTOL_BULL,BREAD,BREAD,BREAD,CARROT,CARROT,MEAT,MEAT,MEAT,CIGARETTE,CIGARETTE,KEY_RAFI08",,man,white1,"POLICMEN,EPOLETS",WhiteSlave3,,,,rafi08_BanditLeader,Шерстень
rafi08_BodyGuard,fight08_fight08,5,6,9,7,12,6,5,M,180,31,,,,,,100,,,90,90,0,96,96,0,0,150,51,0,,,0,"BANDANA.R,POLICE_JACKET.R,KHAKI_SHIRT.R,RAPPER_TROUSERS.G,BOOTS_LANDROVER.R,SAJ,BREAD,CARROT,CARROT,MEAT,CIGARETTE,BLEVANTON",,man,white1,"POLICMEN,SCULL",whiteslave,,,,rafi08_BodyGuard,Телохранитель
rafi08_BodyGuard_2,fight08_fight08,5,6,9,7,11,6,5,M,180,33,,,,,,110,,,94,94,0,99,99,0,0,150,54,0,,,0,"POLICE_JACKET.R,KHAKI_SHIRT.R,RAPPER_TROUSERS.B,BOOTS_LANDROVER.R,SAJ,BREAD,BREAD,BREAD,POTATOES,MEAT,MEAT,MEDIKIT_1,CIGARETTE",,man,white1,"POLICMEN,SCULL",WhiteSlave2,,,,rafi08_BodyGuard_2,Телохранитель
rafi08_BodyGuard_3,fight08_fight08,5,6,9,7,11,6,5,M,180,1,,,,,,5,,,52,52,0,61,61,0,0,150,16,0,,,0,"POLICE_JACKET.R,KHAKI_SHIRT.R,RAPPER_TROUSERS.B,BOOTS_LANDROVER.R,BREAD,CARROT",,man,White2,"POLICMEN,SCULL",WhiteSlave4,,,,rafi08_BodyGuard_3,Телохранитель
rafi08_EliteFightLev13,fight08_fight08,7,6,7,6,14,7,5,M,175,30,,,,,,114,,,88,88,0,94,94,5,0,150,49,0,,,0,"BANDANA.B,LIGHT_BODYARMOR.R,BLOUSE.R,JEANS.R,BOOTS_LANDROVER.R,STEEL_PLATE,SAJ,CARROT,CARROT,POTATOES,POTATOES,CIGARETTE,RAT_FUR",,man,white1,POLICMEN,WhiteSlave5,,,,rafi08_EliteFightLev13,Полицейский
rafi08_EliteFightLev14,fight08_fight08,7,6,8,6,11,7,5,M,170,31,,,,,,120,,,90,90,0,96,96,6,0,150,51,0,,,0,"BANDANA.G,POLICE_JACKET.G,BLOUSE.G,JEANS.G,BOOTS_LANDROVER.R,HATCHET,POTATOES,POTATOES,MEAT,MEAT",,man,white1,"POLICMEN,FIGHTER",WhiteSlave6,,,,rafi08_EliteFightLev14,Полицейский
rafi08_EliteFightLev15,fight08_fight08,7,6,7,6,11,7,5,M,175,32,,,,,,126,,,92,92,0,97,97,7,0,150,52,0,,,0,"POLICE_JACKET.G,KHAKI_SHIRT.R,RAPPER_TROUSERS.R,BOOTS_LANDROVER.R,HATCHET,BREAD,BREAD,MEDIKIT_1,CIGARETTE,CIGARETTE",,man,white1,POLICMEN,WhiteSlave8,,,,rafi08_EliteFightLev15,Полицейский
rafi08_EliteShot_Patrol2,fight08_fight08,6,7,8,7,15,7,5,M,165,32,,,,,,126,,,92,92,0,97,97,10,0,150,52,0,,,0,"ROUND.R,LIGHT_BODYARMOR.R,CAMOUFLAGE_SHIRT.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM:25,STEEL_PLATE,BREAD,CARROT,CIGARETTE,RAT_FUR",rifle_pipe,man,yellow1,POLICMEN,YellowSlave2,,,,rafi08_EliteShot_Patrol2,Полицейский
rafi08_EliteShot_Patrol3,fight08_fight08,6,7,7,7,15,7,5,M,170,32,,,,,,126,,,92,92,0,97,97,10,0,150,52,0,,,0,"LIGHT_BODYARMOR.R,KHAKI_SHIRT.R,RAPPER_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM:30,STEEL_PLATE,BREAD,BREAD,CARROT,MEDIKIT_1",rifle_pipe,man,black1,POLICMEN,BlackSlave7,,,,rafi08_EliteShot_Patrol3,Полицейский
rafi08_EliteShot_Patrol5,fight08_fight08,6,7,7,7,14,7,5,M,175,32,,,,,,126,,,92,92,0,97,97,10,0,150,52,0,,,0,"BASEBALL_CAP.R,LIGHT_BODYARMOR.R,CAMOUFLAGE_SHIRT.R,MILITARY_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM:20,STEEL_PLATE,BREAD,POTATOES,MEAT,MEAT,CIGARETTE,BLEVANTON,JERBOA_FUR",rifle_pipe,man,black1,POLICMEN,BlackSlave3,,,,rafi08_EliteShot_Patrol5,Полицейский
rafi08_EliteShot_Patrol6,fight08_fight08,6,7,9,7,15,7,5,M,170,32,,,,,,126,,,92,92,0,97,97,10,0,150,52,0,,,0,"LIGHT_BODYARMOR.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM:25,STEEL_PLATE,CARROT,CARROT,CARROT,POTATOES,POTATOES,MEDIKIT_1",rifle_pipe,man,white1,POLICMEN,WhiteSlave9,,,,rafi08_EliteShot_Patrol6,Полицейский
rafi08_EliteShot_Patrol8,fight08_fight08,6,7,6,7,16,7,5,M,165,32,,,,,,126,,,92,92,0,97,97,10,0,150,52,0,,,0,"LIGHT_BODYARMOR.R,CAMOUFLAGE_SHIRT.R,STRETCH_JEANS.R,BOOTS_LANDROVER.R,AMMO_6MM:15,STEEL_PLATE,BREAD,BREAD,CIGARETTE,CIGARETTE",rifle_pipe,man,white1,POLICMEN,whiteslave,,,,rafi08_EliteShot_Patrol8,Полицейский
rafi08_EliteShot_Patrol9,fight08_fight08,6,7,5,7,16,7,5,M,170,32,,,,,,126,,,92,92,0,97,97,10,0,150,52,0,,,0,"CAP.R,LIGHT_BODYARMOR.R,BLOUSE.R,FIGHTING_SHIRT.R,CAMOUFLAGE_TROUSERS.R,JEANS.R,BOOTS_LANDROVER.R,AMMO_6MM:30,STEEL_PLATE,CARROT,MEAT,MEAT",rifle_pipe,man,white1,"POLICMEN,FIGHTER",WhiteSlave2,,,,rafi08_EliteShot_Patrol9,Полицейский
rafi08_EliteShotLev13,fight08_fight08,6,7,7,7,15,7,5,M,170,30,,,,,,114,,,88,88,0,94,94,7,0,150,49,0,,,0,"LIGHT_BODYARMOR.R,LEATHER_SHIRT.R,RAPPER_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_9MM_AP:30,STEEL_PLATE,SMG_WOODPECKER,BREAD,CARROT,CARROT,POTATOES,POTATOES,MEDIKIT_1,STILETTO",,man,white1,POLICMEN,WhiteSlave3,,,,rafi08_EliteShotLev13,Полицейский
rafi08_EliteShotLev14,fight08_fight08,6,7,7,7,16,7,5,M,175,31,,,,,,120,,,90,90,0,96,96,9,0,150,51,0,,,0,"LIGHT_BODYARMOR.R,SHIRT.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_9MM_AP:34,STEEL_PLATE,SMG_WOODPECKER,MEAT,MEAT,STILETTO",,man,white1,POLICMEN,WhiteSlave5,,,,rafi08_EliteShotLev14,Полицейский
rafi08_EliteShotLev15,fight08_fight08,6,7,6,7,15,7,5,M,170,32,,,,,,126,,,92,92,0,97,97,10,0,150,52,0,,,0,"ROUND.R,POLICE_JACKET.G,BLOUSE.R,RAPPER_TROUSERS_1.R,BOOTS_LANDROVER.R,AMMO_6MM:50,SMG_FRET_SAW2,BREAD,BREAD,CARROT,POTATOES,POTATOES,MEAT,MEDIKIT_1,DOG_FUR,STILETTO",,man,white1,POLICMEN,WhiteSlave8,,,,rafi08_EliteShotLev15,Полицейский
rafi08_Fight_Patrol1,fight08_fight08,6,5,6,6,13,6,5,M,170,31,,,,,,100,,,90,90,0,96,96,3,0,150,51,0,,,0,"BASEBALL_CAP.R,POLICE_JACKET.G,JEANS.R,BOOTS_FOOTMAN.R,SAJ,STEW_GRENADE,BREAD,MEAT,CIGARETTE",,man,white1,POLICMEN,WhiteSlave9,,,,rafi08_Fight_Patrol1,Полицейский
rafi08_Fight_Patrol10,fight08_fight08,6,5,7,6,12,6,5,M,175,31,,,,,,100,,,90,90,0,96,96,3,0,150,51,0,,,0,"ROUND_PUMPON.R,POLICE_JACKET.G,KHAKI_SHIRT.R,RAPPER_TROUSERS_1.R,BOOTS_FOOTMAN.R,SAJ,STEW_GRENADE,CARROT,CARROT,CARROT,MEDIKIT_1,CIGARETTE,GANJA",,man,White2,POLICMEN,WhiteSlave7,,,,rafi08_Fight_Patrol10,Полицейский
rafi08_Fight_Patrol4,fight08_fight08,6,5,6,6,14,6,5,M,170,31,,,,,,100,,,90,90,0,96,96,3,0,150,51,0,,,0,"PANAMA.R,POLICE_JACKET.G,SPORTS_SHIRT.R,RAPPER_TROUSERS_1.R,BOOTS_FOOTMAN.R,SAJ,STEW_GRENADE,STEW_GRENADE,BREAD,BREAD,POTATOES,FAST_DIVING,BLEVANTON",,man,Black2,POLICMEN,BlackSlave4,,,,rafi08_Fight_Patrol4,Полицейский
rafi08_Fight_Patrol7,fight08_fight08,6,5,6,6,14,6,5,M,170,31,,,,,,100,,,90,90,0,96,96,3,0,150,51,0,,,0,"POLICE_JACKET.G,STRIPPED_SHIRT.R,RAPPER_TROUSERS.R,BOOTS_FOOTMAN.R,SAJ,LEMON_GRENADE,BREAD,BREAD,POTATOES,MEAT,MEAT,CIGARETTE,CIGARETTE",,man,white1,POLICMEN,WhiteSlave3,,,,rafi08_Fight_Patrol7,Полицейский
rafi08_FightLev13,fight08_fight08,6,5,9,6,12,6,5,M,170,30,,,,,,95,,,88,88,0,94,94,2,0,150,49,0,,,0,"BASEBALL_CAP.R,POLICE_JACKET.R,BLOUSE.R,CAMOUFLAGE_TROUSERS.G,BOOTS_FOOTMAN.R,SAJ,CARROT,CARROT",,man,yellow1,,YellowSlave2,,,,rafi08_FightLev13,Полицейский
rafi08_FightLev14,fight08_fight08,6,5,8,6,12,6,5,M,170,31,,,,,,100,,,90,90,0,96,96,3,0,150,51,0,,,0,"POLICE_JACKET.R,LEATHER_SHIRT.R,JEANS.R,BOOTS_FOOTMAN.R,HATCHET,BREAD,BREAD,POTATOES,POTATOES,POTATOES,MEAT,CIGARETTE",,man,white1,POLICMEN,WhiteSlave9,,,,rafi08_FightLev14,Полицейский
rafi08_FightLev15_Sentinel1,fight08_fight08,6,5,9,6,12,6,5,M,175,32,,,,,,105,,,92,92,0,97,97,3,0,150,52,0,,,0,"PANAMA.R,POLICE_JACKET.R,SHIRT.G,BRIDGES.G,HATCHET,BREAD,BREAD,BREAD,CARROT,POTATOES,MEAT,MEDIKIT_1,CIGARETTE,CIGARETTE",,man,white1,POLICMEN,WhiteSlave8,,,,rafi08_FightLev15_Sentinel1,Полицейский
rafi08_FightLev15_Sentinel2,fight08_fight08,6,5,9,6,12,6,5,M,170,32,,,,,,105,,,92,92,0,97,97,3,0,150,52,0,,,0,"PANAMA.G,POLICE_JACKET.R,SHIRT.B,BRIDGES.B,HATCHET,BREAD,BREAD,CARROT,POTATOES,POTATOES,MEAT,MEAT,MEAT,CIGARETTE,DOG_FUR",,man,white1,POLICMEN,WhiteSlave6,,,,rafi08_FightLev15_Sentinel2,Полицейский
rafi08_SaboteurLev16,fight08_fight08,8,7,8,7,12,8,5,M,180,31,,,,,,140,,,90,90,0,96,96,12,0,150,51,0,,,0,"POLICE_JACKET.R,CAMOUFLAGE_TROUSERS.R,BOOTS_COLONIST.R,HATCHET,CARROT,CARROT,CIGARETTE",,man,Yellow2,POLICMEN,YellowSlave3,,,,rafi08_SaboteurLev16,Полицейский
rafi08_ShotLev13,fight08_fight08,5,6,6,7,16,6,5,M,170,30,,,,,,95,,,88,88,0,94,94,5,0,150,49,0,,,0,"CAMOUFLAGE_JACKET.R,FIGHTING_SHIRT.R,GOLF_SHORTS.R,BOOTS_FOOTMAN.R,AMMO_12GA:16,SHOTGUN_BROTHER,BREAD,BREAD,BREAD,MEAT,HATCHET",,man,yellow1,"POLICMEN,HEAD",YellowSlave4,,,,rafi08_ShotLev13,Полицейский
rafi08_ShotLev14,fight08_fight08,5,6,7,7,16,6,5,M,165,31,,,,,,100,,,90,90,0,96,96,6,0,150,51,0,,,0,"PANAMA.R,POLICE_JACKET.R,SPORTS_SHIRT.R,STRETCH_JEANS.R,BOOTS_FOOTMAN.R,AMMO_12GA:20,SHOTGUN_OLDER_BROTHER,CARROT,CARROT,POTATOES,POTATOES,CIGARETTE,STILETTO",,man,white1,POLICMEN,WhiteSlave3,,,,rafi08_ShotLev14,Полицейский
rafi08_ShotLev15,fight08_fight08,5,6,6,7,15,6,5,M,175,32,,,,,,105,,,92,92,0,97,97,7,0,150,52,0,,,0,"BASEBALL_CAP.R,SLEEVELESS_SHIRT.R,STRETCH_JEANS.R,BOOTS_FOOTMAN.R,AMMO_12GA:24,SHOTGUN_BROTHER,BREAD,BREAD,MEAT,MEAT,GANJA,RAT_FUR,STILETTO",,man,White2,POLICMEN,WhiteSlave4,,,,rafi08_ShotLev15,Полицейский
rafi08_ShotLev16,fight08_fight08,5,6,6,7,16,6,5,M,170,33,,,,,,110,,,94,94,0,99,99,8,0,150,54,0,,,0,"BANDANA.R,POLICE_JACKET.R,ROLL_NECK.R,JEANS.R,BOOTS_FOOTMAN.R,AMMO_12GA:30,SHOTGUN_BROTHER,BREAD,BREAD,MEDIKIT_1,ANTIDOT_PIG,CIGARETTE,STILETTO",,man,yellow1,"POLICMEN,HEADCAT",YellowSlave5,,,,rafi08_ShotLev16,Полицейский
rafi08_SniperLev14,fight08_fight08,7,8,5,8,16,8,5,M,175,31,,,,,,140,,,90,90,0,96,96,12,0,150,51,0,,,0,"CAP.R,LIGHT_BODYARMOR.R,CAMOUFLAGE_SHIRT.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_9MM:6,AMMO_12GA:16,STEEL_PLATE,SHOTGUN_OLDER_BROTHER,RIFLE_PIPE,CARROT,CARROT,STILETTO",,man,black1,POLICMEN,blackslave,,,,rafi08_SniperLev14,Полицейский
rafi08_SniperLev15,fight08_fight08,7,8,8,8,16,8,5,M,170,32,,,,,,147,,,92,92,0,97,97,14,0,150,52,0,,,0,"ROUND.R,POLICE_JACKET.R,KHAKI_SHIRT.R,MILITARY_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM:50,RIFLE_PIPE,BREAD,POTATOES,POTATOES,MEAT,CIGARETTE,BLEVANTON,STILETTO",,man,white1,POLICMEN,WhiteSlave5,,,,rafi08_SniperLev15,Полицейский
rafi08_SniperLev16_Ambush1,fight08_fight08,7,8,7,8,15,8,5,M,175,33,,,,,,154,,,94,94,0,99,99,16,0,150,54,0,,,0,"BERET.R,LIGHT_BODYARMOR.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM:30,STEEL_PLATE,RIFLE_PIPE,BREAD,BREAD,POTATOES,POTATOES,MEAT,CIGARETTE,STILETTO",,man,Black2,POLICMEN,BlackSlave2,,,,rafi08_SniperLev16_Ambush1,Полицейский
rafi08_SniperLev16_Ambush2,fight08_fight08,7,8,8,8,15,8,5,M,175,33,,,,,,154,,,94,94,0,99,99,16,0,150,54,0,,,0,"BERET.G,LIGHT_BODYARMOR.R,CAMOUFLAGE_TROUSERS.G,BOOTS_LANDROVER.R,AMMO_6MM:30,STEEL_PLATE,RIFLE_PIPE,STILETTO",,man,black1,POLICMEN,BlackSlave3,,,,rafi08_SniperLev16_Ambush2,Полицейский
rafi08_unknown,fight08_fight08,6,5,6,6,13,6,5,M,170,31,,,,,,100,,,90,90,0,96,96,3,0,150,51,0,,,0,"LIGHT_BODYARMOR.R,BLOUSE.B,JEANS.R,BOOTS_LANDROVER.R,STEEL_PLATE,FINNISH_KNIFE,CARROT,CARROT,MEAT",,man,White2,POLICMEN,WhiteSlave4,,,,rafi08_unknown,Неизвестный
rafi09_novice01,fight09_fight09,6,5,5,6,8,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"CASSOCK.R,BREAD,BREAD,CARROT",PITCHFORK_SPEAR,man,White1,,WhiteSlave,,,,Novice,Послушник
rafi09_novice02,fight09_fight09,6,5,6,6,7,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"CASSOCK.R,CARROT",PITCHFORK_SPEAR,man,White1,,WhiteSlave2,,,,Novice,Послушник
rafi09_novice03,fight09_fight09,6,5,5,6,7,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"CASSOCK.R,BREAD,GANJA",PITCHFORK_SPEAR,man,White1,,WhiteSlave3,,,,Novice,Послушник
rafi09_novice04,fight09_fight09,6,5,6,6,8,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"CASSOCK.R,AXE2H,CARROT,CARROT",,man,White2,,WhiteSlave4,,,,Novice,Послушник
rafi09_novice05,fight09_fight09,6,5,7,6,8,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"CASSOCK.R,CARROT,BLEVANTON,GANJA",PITCHFORK_SPEAR,man,White1,,WhiteSlave5,,,,Novice,Послушник
rafi09_novice06,fight09_fight09,6,5,5,6,8,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"CASSOCK.R,BREAD,BREAD",PITCHFORK_SPEAR,man,White1,,WhiteSlave6,,,,Novice,Послушник
rafi09_novice07,fight09_fight09,6,5,6,6,8,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"CASSOCK.R,BREAD",PITCHFORK_SPEAR,man,White2,,WhiteSlave7,,,,Novice,Послушник
rafi09_novice08,fight09_fight09,6,5,6,6,8,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"CASSOCK.R,AXE2H,CARROT,CARROT",,man,White2,,WhiteSlave7,,,,Novice,Послушник
rafi09_novice09,fight09_fight09,6,5,5,6,9,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"CASSOCK.R,CARROT,GANJA",PITCHFORK_SPEAR,man,White1,,WhiteSlave9,,,,Novice,Послушник
rafi09_novice10,fight09_fight09,6,5,6,6,9,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"CASSOCK.R,BREAD,BREAD",PITCHFORK_SPEAR,man,White1,,WhiteSlave,,,,Novice,Послушник
rafi09_novice11,fight09_fight09,6,5,6,6,8,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"SILVER_CHAIN.R,CASSOCK.R,BREAD,CARROT,POTATOES,BLEVANTON",PITCHFORK_SPEAR,man,White1,,WhiteSlave2,,,,Novice,Послушник
rafi09_novice12,fight09_fight09,6,5,7,6,9,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"CASSOCK.R,AXE2H,GANJA",,man,White1,,WhiteSlave3,,,,Novice,Послушник
rafi09_novice13,fight09_fight09,6,5,5,6,9,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"CASSOCK.R,CARROT,GANJA",PITCHFORK_SPEAR,man,White2,,WhiteSlave4,,,,Novice,Послушник
rafi09_novice14,fight09_fight09,6,5,6,6,8,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"CASSOCK.R,BREAD,CARROT,CARROT,CARROT",PITCHFORK_SPEAR,man,White1,,WhiteSlave5,,,,Novice,Послушник
rafi09_novice15,fight09_fight09,6,5,5,6,9,6,5,M,170,5,,,,,,25,,,60,60,0,69,59,11,0,200,24,0,,,0,"CASSOCK.R,PITCHFORK_SPEAR,CARROT,GANJA",,man,White2,,WhiteSlave4,,,,Novice,Послушник
